feature_id,ctr_lat,ctr_lon,image,row,lin,xoff,yoff,20190809 10m: B4 central wavelength 665 nm,20190809 10m: B3 central wavelength 560 nm,20190809 10m: B2 central wavelength 490 nm,20190809 10m: B8 central wavelength 842 nm,20190809 20m: B5 central wavelength 705 nm,20190809 20m: B6 central wavelength 740 nm,20190809 20m: B7 central wavelength 783 nm,20190809 20m: B8A central wavelength 865 nm,20190809 20m: B11 central wavelength 1610 nm,20190809 20m: B12 central wavelength 2190 nm,20190809 60m: B1 central wavelength 443 nm,20190809 60m: B9 central wavelength 945 nm,20190908 10m: B4 central wavelength 665 nm,20190908 10m: B3 central wavelength 560 nm,20190908 10m: B2 central wavelength 490 nm,20190908 10m: B8 central wavelength 842 nm,20190908 20m: B5 central wavelength 705 nm,20190908 20m: B6 central wavelength 740 nm,20190908 20m: B7 central wavelength 783 nm,20190908 20m: B8A central wavelength 865 nm,20190908 20m: B11 central wavelength 1610 nm,20190908 20m: B12 central wavelength 2190 nm,20190908 60m: B1 central wavelength 443 nm,20190908 60m: B9 central wavelength 945 nm,20200405 10m: B4 central wavelength 665 nm,20200405 10m: B3 central wavelength 560 nm,20200405 10m: B2 central wavelength 490 nm,20200405 10m: B8 central wavelength 842 nm,20200405 20m: B5 central wavelength 705 nm,20200405 20m: B6 central wavelength 740 nm,20200405 20m: B7 central wavelength 783 nm,20200405 20m: B8A central wavelength 865 nm,20200405 20m: B11 central wavelength 1610 nm,20200405 20m: B12 central wavelength 2190 nm,20200405 60m: B1 central wavelength 443 nm,20200405 60m: B9 central wavelength 945 nm,20200915 10m: B4 central wavelength 665 nm,20200915 10m: B3 central wavelength 560 nm,20200915 10m: B2 central wavelength 490 nm,20200915 10m: B8 central wavelength 842 nm,20200915 20m: B5 central wavelength 705 nm,20200915 20m: B6 central wavelength 740 nm,20200915 20m: B7 central wavelength 783 nm,20200915 20m: B8A central wavelength 865 nm,20200915 20m: B11 central wavelength 1610 nm,20200915 20m: B12 central wavelength 2190 nm,20200915 60m: B1 central wavelength 443 nm,20200915 60m: B9 central wavelength 945 nm
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7583,5839,0,-3,298.0,375.0,175.0,2080.0,693.9375,1654.5,1885.1875,2017.75,1622.3125,1016.25,172.5625,1905.22912597656,298.0,307.0,156.0,1751.0,734.6875,1504.4375,1650.0,1785.5,1479.125,896.8125,136.29167175293,1737.58337402344,5479.0,5235.0,5402.0,5399.0,5385.75,5196.625,5000.0625,4877.5,841.375,798.0,4505.52099609375,4777.60400390625,568.0,506.0,258.0,1654.0,887.75,1292.875,1406.625,1642.375,1826.6875,1139.4375,154.54167175293,1563.625
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7583,5837,0,-2,351.0,400.0,206.0,1996.0,752.3125,1625.0625,1835.9375,2021.9375,1759.8125,1132.25,169.201385498047,1908.86804199219,357.0,378.0,204.0,1785.0,743.0,1448.8125,1615.125,1793.3125,1625.25,999.5,132.79167175293,1732.69445800781,5191.0,4672.0,4995.0,5316.0,5641.6875,5486.5625,5277.0,5098.6875,865.125,816.5,4619.4375,4925.1875,522.0,465.0,223.0,1582.0,865.6875,1262.5625,1376.8125,1638.4375,1874.6875,1158.75,157.70832824707,1564.56945800781
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7583,5836,0,-1,420.0,417.0,223.0,2020.0,781.125,1616.0625,1831.4375,2017.0,1796.1875,1160.625,167.52082824707,1910.6875,378.0,371.0,206.0,1899.0,754.5625,1433.125,1608.4375,1794.0,1674.4375,1032.3125,131.04167175293,1730.25,5664.0,5711.0,5575.0,5466.0,5651.25,5524.9375,5308.875,5125.4375,875.875,823.8125,4676.39599609375,4998.97900390625,495.0,454.0,209.0,1572.0,840.0625,1232.75,1337.3125,1594.8125,1875.125,1160.5625,159.29167175293,1565.04162597656
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7583,5837,0,1,351.0,400.0,206.0,1996.0,752.3125,1625.0625,1835.9375,2021.9375,1759.8125,1132.25,169.201385498047,1908.86804199219,357.0,378.0,204.0,1785.0,743.0,1448.8125,1615.125,1793.3125,1625.25,999.5,132.79167175293,1732.69445800781,5191.0,4672.0,4995.0,5316.0,5641.6875,5486.5625,5277.0,5098.6875,865.125,816.5,4619.4375,4925.1875,522.0,465.0,223.0,1582.0,865.6875,1262.5625,1376.8125,1638.4375,1874.6875,1158.75,157.70832824707,1564.56945800781
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7583,5839,0,2,298.0,375.0,175.0,2080.0,693.9375,1654.5,1885.1875,2017.75,1622.3125,1016.25,172.5625,1905.22912597656,298.0,307.0,156.0,1751.0,734.6875,1504.4375,1650.0,1785.5,1479.125,896.8125,136.29167175293,1737.58337402344,5479.0,5235.0,5402.0,5399.0,5385.75,5196.625,5000.0625,4877.5,841.375,798.0,4505.52099609375,4777.60400390625,568.0,506.0,258.0,1654.0,887.75,1292.875,1406.625,1642.375,1826.6875,1139.4375,154.54167175293,1563.625
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7583,5842,0,3,259.0,371.0,169.0,2040.0,670.875,1670.0625,1891.375,2043.625,1500.625,895.5,177.6875,1865.45837402344,294.0,349.0,129.0,1788.0,749.125,1549.0625,1707.1875,1858.4375,1361.5625,810.0,135.66667175293,1697.79162597656,4695.0,4638.0,4432.0,4752.0,4604.25,4490.125,4374.375,4226.3125,853.0,798.9375,4184.79150390625,4465.625,537.0,520.0,227.0,1596.0,867.6875,1258.1875,1384.125,1581.8125,1664.6875,1038.9375,148.02082824707,1550.625
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7584,5840,1,-2,315.0,335.0,189.0,1914.0,710.9375,1628.5,1852.1875,2014.75,1603.8125,999.25,169.506942749023,1906.67358398438,313.0,331.0,152.0,1719.0,745.6875,1463.4375,1618.0,1791.0,1470.125,901.8125,133.625,1729.63891601562,5036.0,5020.0,4756.0,4987.0,5097.75,4986.125,4856.5625,4664.0,843.375,782.5,4430.35400390625,4712.10400390625,515.0,438.0,212.0,1516.0,857.25,1234.375,1382.125,1596.375,1815.6875,1126.9375,152.70832824707,1551.84716796875
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7585,5839,1,-1,410.0,377.0,210.0,1736.0,730.125,1543.125,1753.1875,1914.5625,1717.9375,1138.0,164.8125,1904.8125,360.0,331.0,158.0,1515.0,727.4375,1359.625,1501.0625,1709.6875,1589.125,1022.75,129.125,1713.25,4632.0,4257.0,4222.0,4642.0,5446.6875,5287.9375,5111.3125,4909.5625,851.375,789.25,4480.9375,4774.6875,516.0,428.0,225.0,1440.0,856.625,1242.3125,1380.875,1586.3125,1890.6875,1186.125,154.375,1539.125
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7586,5839,1,0,389.0,385.0,221.0,1731.0,727.875,1468.875,1671.0625,1834.1875,1758.8125,1186.5,160.9375,1904.60412597656,364.0,357.0,168.0,1515.0,711.8125,1334.375,1438.6875,1625.5625,1626.875,1068.75,125.541664123535,1701.08337402344,5334.0,5221.0,5040.0,5315.0,5508.5625,5420.3125,5156.4375,5050.1875,858.625,797.25,4468.64599609375,4773.22900390625,524.0,473.0,277.0,1502.0,813.875,1189.9375,1330.125,1566.4375,1912.5625,1210.875,154.29167175293,1526.875
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7587,5840,1,1,429.0,405.0,239.0,1928.0,724.8125,1497.0625,1705.125,1864.9375,1704.625,1132.1875,156.381942749023,1890.95141601562,402.0,365.0,212.0,1718.0,705.0625,1308.8125,1417.0625,1632.25,1591.5,1017.0,121.229164123535,1681.17358398438,5289.0,5197.0,4941.0,5200.0,5226.25,5195.3125,4941.5,4892.375,862.1875,795.3125,4332.201171875,4674.923828125,488.0,472.0,230.0,1462.0,777.0625,1165.125,1286.1875,1526.5625,1892.75,1191.5,150.347229003906,1504.22912597656
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7588,5842,1,2,297.0,381.0,206.0,2062.0,713.4375,1568.8125,1782.0625,1967.0625,1587.625,998.125,154.0,1865.0625,354.0,402.0,187.0,1791.0,716.5625,1389.25,1534.25,1669.1875,1451.125,877.4375,114.4375,1667.625,5068.0,4897.0,4840.0,5172.0,4820.25,4772.5,4637.5,4452.8125,840.875,771.625,4030.25,4408.0,457.0,440.0,229.0,1490.0,749.1875,1125.875,1209.3125,1459.1875,1754.5625,1101.375,142.0,1472.4375
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7590,5840,2,-2,418.0,388.0,202.0,1730.0,709.25,1336.0,1523.8125,1685.3125,1687.1875,1136.125,148.673614501953,1747.65966796875,357.0,359.0,183.0,1444.0,635.875,1147.9375,1275.125,1455.25,1513.3125,990.5625,113.104164123535,1546.21533203125,4732.0,4753.0,4647.0,5028.0,4935.8125,4922.875,4624.25,4535.5625,850.9375,773.9375,4016.40966796875,4327.46533203125,525.0,463.0,246.0,1430.0,753.625,1081.3125,1186.4375,1407.3125,1797.5,1137.5,139.930557250977,1388.10412597656
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7592,5839,2,-1,479.0,335.0,215.0,1348.0,678.8125,1166.25,1319.0,1496.875,1591.5625,1052.875,149.60417175293,1659.0625,384.0,283.0,164.0,1219.0,580.125,1027.0,1125.0625,1251.0625,1397.5625,918.9375,112.0625,1466.0625,3328.0,3239.0,3027.0,3637.0,3909.5,4000.0625,3821.0,3874.0625,852.5,760.625,3919.14575195312,4194.3125,422.0,336.0,210.0,1002.0,640.5,895.0,1028.9375,1202.5625,1649.0625,1051.375,135.45832824707,1322.0625
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7594,5839,2,0,426.0,377.0,196.0,1595.0,681.125,1261.0,1424.9375,1571.25,1555.375,1007.9375,149.4375,1662.4375,330.0,290.0,157.0,1296.0,613.1875,1054.9375,1196.3125,1311.6875,1385.6875,881.0625,113.125,1476.6875,3935.0,3716.0,3528.0,3991.0,3824.3125,3770.5625,3695.25,3679.375,848.0625,752.5625,3836.375,4096.8125,411.0,339.0,178.0,1088.0,598.25,880.625,985.125,1156.5625,1599.25,1020.625,131.875,1306.6875
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7596,5840,2,1,449.0,351.0,201.0,1366.0,682.25,1215.0,1386.9375,1542.0625,1518.5625,986.3125,145.118057250977,1685.95141601562,380.0,310.0,158.0,1190.0,591.1875,1009.9375,1160.25,1327.5,1335.8125,841.375,111.875,1505.64587402344,3419.0,3201.0,3275.0,3761.0,3694.0,3654.5,3585.5,3524.875,833.375,740.6875,3714.0693359375,3961.35424804688,380.0,318.0,186.0,1044.0,572.3125,853.8125,924.625,1144.625,1507.875,963.8125,127.847221374512,1303.53466796875
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7598,5842,2,2,275.0,342.0,154.0,1760.0,646.375,1449.0625,1644.5625,1756.5,1472.625,901.75,144.77082824707,1786.5625,271.0,331.0,140.0,1596.0,665.875,1323.125,1481.875,1597.5,1346.5,809.375,112.270835876465,1615.79162597656,3363.0,3189.0,3050.0,3860.0,3717.9375,3889.5,3769.3125,3799.0,821.75,744.3125,3720.0,3995.14575195312,428.0,315.0,149.0,1360.0,702.625,1042.6875,1204.875,1377.875,1501.4375,929.0625,124.25,1398.70837402344
54,-131.10351102168065,58.0985242360889,raster_epsg_32609.bin,7601,5842,3,0,288.0,368.0,176.0,1909.0,679.0,1583.0,1778.1875,1903.25,1628.1875,1028.125,156.95832824707,1855.83337402344,286.0,318.0,146.0,1797.0,715.375,1470.125,1619.8125,1722.5,1492.8125,911.8125,120.645835876465,1689.625,4633.0,4345.0,4471.0,4661.0,4674.0625,4602.8125,4485.5625,4320.5,827.0625,784.625,4099.29150390625,4363.60400390625,449.0,361.0,202.0,1460.0,749.125,1123.75,1266.375,1493.625,1667.75,1041.75,122.125,1535.22912597656
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7374,5882,0,0,565.0,434.0,364.0,1226.0,778.3125,1162.4375,1274.0,1413.625,2199.0,1857.0,290.888885498047,1492.65966796875,493.0,415.0,286.0,1294.0,760.5625,1185.0625,1315.25,1455.0625,1990.25,1628.8125,221.055557250977,1498.04162597656,1626.0,1375.0,1056.0,1929.0,1730.125,1856.125,1812.625,1965.125,1635.5625,1447.5625,1091.73608398438,2095.72924804688,447.0,421.0,204.0,1620.0,884.625,1314.125,1432.0625,1633.1875,1768.0625,1217.375,192.70832824707,1580.55554199219
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7371,5882,-3,0,436.0,394.0,264.0,1372.0,683.8125,1201.625,1345.8125,1513.75,2198.8125,1767.0,271.055541992188,1507.95141601562,399.0,382.0,243.0,1471.0,699.4375,1226.6875,1383.875,1529.875,2053.4375,1609.3125,218.722229003906,1537.29162597656,669.0,362.0,180.0,1299.0,1177.0,1242.8125,1325.6875,1505.5625,1897.6875,1628.3125,1014.31945800781,2044.10412597656,463.0,417.0,229.0,1528.0,860.0625,1248.125,1362.125,1580.6875,1909.8125,1300.4375,202.95832824707,1568.72216796875
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7369,5880,-2,-2,428.0,376.0,254.0,1418.0,640.5,1151.5,1299.25,1464.6875,2155.9375,1702.625,241.375,1498.60412597656,365.0,342.0,222.0,1522.0,634.625,1249.125,1404.3125,1533.5625,1974.25,1468.0625,188.125,1514.60412597656,1048.0,859.0,543.0,1532.0,1486.1875,1648.0625,1737.875,1814.0625,1652.5625,1328.4375,1484.95837402344,2405.64575195312,459.0,420.0,204.0,1478.0,773.6875,1169.5625,1303.625,1499.625,1856.5625,1218.8125,179.10417175293,1513.5625
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7367,5879,-2,-1,413.0,402.0,252.0,1417.0,652.8125,1109.375,1259.4375,1438.0,2187.8125,1768.0,226.625,1475.00695800781,367.0,367.0,213.0,1500.0,647.4375,1168.8125,1319.1875,1462.375,2015.0625,1562.125,172.597229003906,1488.89587402344,1594.0,1335.0,1038.0,1887.0,1711.1875,1910.5,1921.625,1998.1875,1545.375,1240.0,1650.875,2499.07641601562,482.0,404.0,206.0,1504.0,807.0,1206.0625,1323.3125,1522.8125,1859.5625,1230.875,166.618057250977,1486.60412597656
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7365,5879,-2,0,448.0,385.0,245.0,1424.0,682.0625,1122.8125,1269.375,1453.5625,2223.75,1747.6875,221.125,1459.86804199219,468.0,379.0,242.0,1394.0,682.0625,1151.375,1273.4375,1459.75,2096.5625,1608.4375,169.319442749023,1478.64587402344,697.0,511.0,209.0,1321.0,1365.125,1563.75,1585.375,1688.0,1730.5,1433.25,1509.70837402344,2340.54858398438,563.0,462.0,283.0,1510.0,868.6875,1239.6875,1350.375,1568.5625,1924.9375,1287.625,166.590270996094,1496.52087402344
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7363,5880,-2,1,493.0,408.0,277.0,1418.0,707.5625,1121.0625,1259.0,1430.5625,2263.1875,1755.0625,224.16667175293,1464.6875,503.0,397.0,258.0,1400.0,702.4375,1109.4375,1229.9375,1428.0625,2166.1875,1653.625,177.125,1502.41662597656,641.0,365.0,168.0,1265.0,908.0625,1000.3125,1113.6875,1317.1875,1985.375,1673.0,1194.02087402344,2098.83325195312,625.0,509.0,299.0,1570.0,946.0,1312.0625,1417.8125,1643.125,2025.1875,1373.0,174.91667175293,1551.60412597656
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7361,5882,-2,2,449.0,406.0,247.0,1459.0,718.625,1172.8125,1299.8125,1483.9375,2275.5,1773.875,225.944442749023,1487.07641601562,461.0,383.0,251.0,1428.0,734.0,1179.875,1308.0625,1505.6875,2189.625,1677.75,186.45832824707,1547.08337402344,540.0,339.0,103.0,1186.0,757.4375,946.75,1047.1875,1245.875,2105.0,1771.4375,587.854187011719,1679.5,608.0,491.0,286.0,1654.0,947.375,1314.9375,1419.1875,1642.0,2067.1875,1411.25,189.25,1601.21533203125
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7360,5880,-1,-2,417.0,379.0,249.0,1429.0,654.5,1127.3125,1247.8125,1407.9375,2211.625,1785.6875,222.0,1432.22912597656,414.0,365.0,215.0,1420.0,668.4375,1197.5,1327.5625,1470.3125,2084.9375,1613.6875,176.375,1505.41662597656,925.0,597.0,436.0,1390.0,1014.25,1219.6875,1280.1875,1447.375,1831.9375,1533.9375,1296.89587402344,2228.33325195312,553.0,506.0,231.0,1748.0,906.375,1338.0,1492.0,1695.25,1944.625,1286.4375,167.91667175293,1556.8125
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7359,5879,-1,-1,426.0,374.0,261.0,1379.0,631.5,1092.3125,1230.8125,1386.9375,2216.625,1847.1875,221.888885498047,1401.00695800781,392.0,367.0,236.0,1469.0,642.4375,1197.0,1370.0625,1471.8125,2046.4375,1633.6875,173.54167175293,1487.08337402344,597.0,364.0,17.0,1249.0,1512.75,1695.1875,1779.6875,1830.375,1569.9375,1273.4375,1671.72912597656,2516.33325195312,468.0,430.0,210.0,1704.0,834.875,1328.0,1490.5,1679.25,1880.125,1220.9375,157.41667175293,1550.86804199219
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7358,5879,-1,0,444.0,383.0,266.0,1350.0,639.0625,1110.8125,1251.375,1409.4375,2209.25,1852.875,219.972229003906,1408.6875,396.0,373.0,240.0,1522.0,642.8125,1226.8125,1388.125,1502.9375,2013.8125,1615.9375,172.180557250977,1497.94445800781,1266.0,1109.0,913.0,1636.0,1838.0,1954.8125,2008.5,2032.375,1444.25,1166.6875,1745.90283203125,2583.52075195312,413.0,405.0,195.0,1682.0,790.5,1295.125,1440.875,1624.875,1863.0,1209.25,155.493057250977,1539.47216796875
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7357,5880,-1,1,432.0,399.0,308.0,1338.0,661.0625,1155.8125,1296.375,1457.4375,2187.25,1812.875,214.75,1451.1875,383.0,363.0,215.0,1472.0,656.8125,1278.3125,1416.625,1562.9375,1986.3125,1570.9375,170.45832824707,1530.33337402344,1424.0,1192.0,910.0,2026.0,1723.0,1831.3125,1851.5,1966.375,1465.75,1191.1875,1512.125,2425.02075195312,407.0,411.0,208.0,1648.0,759.0,1226.625,1366.375,1567.375,1868.5,1236.75,160.4375,1509.75
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7356,5882,-1,2,424.0,405.0,241.0,1460.0,674.3125,1160.5625,1303.8125,1462.1875,2170.75,1812.875,208.861114501953,1505.0625,361.0,381.0,206.0,1610.0,641.875,1254.4375,1381.1875,1555.125,1959.25,1551.875,170.486114501953,1563.05554199219,1674.0,1324.0,1256.0,2047.0,1648.25,1840.5625,1898.25,2033.9375,1472.5625,1164.125,922.263916015625,1991.0625,459.0,399.0,233.0,1292.0,716.0625,1079.5625,1215.75,1425.375,1870.3125,1271.4375,171.090270996094,1479.86108398438
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7356,5879,0,-3,442.0,419.0,288.0,1390.0,666.8125,1180.0625,1314.125,1487.6875,2158.0,1769.75,211.527770996094,1459.4375,387.0,380.0,231.0,1416.0,646.1875,1267.0,1370.3125,1543.875,1933.1875,1513.4375,164.902770996094,1537.38891601562,1832.0,1776.0,1487.0,2301.0,2561.0,2524.5625,2502.75,2505.875,1180.0625,945.125,1970.84716796875,2773.9375,404.0,387.0,204.0,1396.0,725.4375,1158.6875,1270.3125,1494.5625,1841.4375,1194.375,151.131942749023,1475.02783203125
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7356,5877,0,-2,469.0,427.0,285.0,1456.0,695.4375,1131.9375,1264.5625,1435.125,2192.625,1889.5,213.305557250977,1429.02087402344,406.0,399.0,238.0,1556.0,680.4375,1237.25,1367.5625,1539.6875,1994.6875,1604.75,161.180557250977,1520.27783203125,4196.0,3800.0,3527.0,4169.0,3637.25,3741.25,3623.3125,3438.875,915.1875,745.375,2669.90283203125,3295.85424804688,447.0,412.0,237.0,1446.0,755.75,1144.0625,1280.5,1494.3125,1824.5,1170.9375,137.826385498047,1471.80554199219
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7356,5876,0,-1,498.0,448.0,296.0,1432.0,699.9375,1098.0,1231.9375,1396.125,2207.9375,1941.5625,215.611114501953,1420.97912597656,408.0,415.0,262.0,1569.0,679.5625,1205.375,1341.0625,1513.9375,2022.3125,1654.75,160.659729003906,1508.51391601562,4384.0,4489.0,4217.0,4522.0,4044.75,4159.1875,3987.4375,3774.75,829.4375,688.5625,2948.51391601562,3485.95141601562,454.0,398.0,211.0,1470.0,768.875,1145.5,1289.625,1510.5625,1805.3125,1154.875,133.77082824707,1449.70837402344
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7356,5877,0,1,469.0,427.0,285.0,1456.0,695.4375,1131.9375,1264.5625,1435.125,2192.625,1889.5,213.305557250977,1429.02087402344,406.0,399.0,238.0,1556.0,680.4375,1237.25,1367.5625,1539.6875,1994.6875,1604.75,161.180557250977,1520.27783203125,4196.0,3800.0,3527.0,4169.0,3637.25,3741.25,3623.3125,3438.875,915.1875,745.375,2669.90283203125,3295.85424804688,447.0,412.0,237.0,1446.0,755.75,1144.0625,1280.5,1494.3125,1824.5,1170.9375,137.826385498047,1471.80554199219
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7356,5879,0,2,442.0,419.0,288.0,1390.0,666.8125,1180.0625,1314.125,1487.6875,2158.0,1769.75,211.527770996094,1459.4375,387.0,380.0,231.0,1416.0,646.1875,1267.0,1370.3125,1543.875,1933.1875,1513.4375,164.902770996094,1537.38891601562,1832.0,1776.0,1487.0,2301.0,2561.0,2524.5625,2502.75,2505.875,1180.0625,945.125,1970.84716796875,2773.9375,404.0,387.0,204.0,1396.0,725.4375,1158.6875,1270.3125,1494.5625,1841.4375,1194.375,151.131942749023,1475.02783203125
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7356,5882,0,3,424.0,405.0,241.0,1460.0,674.3125,1160.5625,1303.8125,1462.1875,2170.75,1812.875,208.861114501953,1505.0625,361.0,381.0,206.0,1610.0,641.875,1254.4375,1381.1875,1555.125,1959.25,1551.875,170.486114501953,1563.05554199219,1674.0,1324.0,1256.0,2047.0,1648.25,1840.5625,1898.25,2033.9375,1472.5625,1164.125,922.263916015625,1991.0625,459.0,399.0,233.0,1292.0,716.0625,1079.5625,1215.75,1425.375,1870.3125,1271.4375,171.090270996094,1479.86108398438
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7357,5880,1,-2,432.0,399.0,308.0,1338.0,661.0625,1155.8125,1296.375,1457.4375,2187.25,1812.875,214.75,1451.1875,383.0,363.0,215.0,1472.0,656.8125,1278.3125,1416.625,1562.9375,1986.3125,1570.9375,170.45832824707,1530.33337402344,1424.0,1192.0,910.0,2026.0,1723.0,1831.3125,1851.5,1966.375,1465.75,1191.1875,1512.125,2425.02075195312,407.0,411.0,208.0,1648.0,759.0,1226.625,1366.375,1567.375,1868.5,1236.75,160.4375,1509.75
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7358,5879,1,-1,444.0,383.0,266.0,1350.0,639.0625,1110.8125,1251.375,1409.4375,2209.25,1852.875,219.972229003906,1408.6875,396.0,373.0,240.0,1522.0,642.8125,1226.8125,1388.125,1502.9375,2013.8125,1615.9375,172.180557250977,1497.94445800781,1266.0,1109.0,913.0,1636.0,1838.0,1954.8125,2008.5,2032.375,1444.25,1166.6875,1745.90283203125,2583.52075195312,413.0,405.0,195.0,1682.0,790.5,1295.125,1440.875,1624.875,1863.0,1209.25,155.493057250977,1539.47216796875
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7359,5879,1,0,426.0,374.0,261.0,1379.0,631.5,1092.3125,1230.8125,1386.9375,2216.625,1847.1875,221.888885498047,1401.00695800781,392.0,367.0,236.0,1469.0,642.4375,1197.0,1370.0625,1471.8125,2046.4375,1633.6875,173.54167175293,1487.08337402344,597.0,364.0,17.0,1249.0,1512.75,1695.1875,1779.6875,1830.375,1569.9375,1273.4375,1671.72912597656,2516.33325195312,468.0,430.0,210.0,1704.0,834.875,1328.0,1490.5,1679.25,1880.125,1220.9375,157.41667175293,1550.86804199219
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7360,5880,1,1,417.0,379.0,249.0,1429.0,654.5,1127.3125,1247.8125,1407.9375,2211.625,1785.6875,222.0,1432.22912597656,414.0,365.0,215.0,1420.0,668.4375,1197.5,1327.5625,1470.3125,2084.9375,1613.6875,176.375,1505.41662597656,925.0,597.0,436.0,1390.0,1014.25,1219.6875,1280.1875,1447.375,1831.9375,1533.9375,1296.89587402344,2228.33325195312,553.0,506.0,231.0,1748.0,906.375,1338.0,1492.0,1695.25,1944.625,1286.4375,167.91667175293,1556.8125
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7361,5882,1,2,449.0,406.0,247.0,1459.0,718.625,1172.8125,1299.8125,1483.9375,2275.5,1773.875,225.944442749023,1487.07641601562,461.0,383.0,251.0,1428.0,734.0,1179.875,1308.0625,1505.6875,2189.625,1677.75,186.45832824707,1547.08337402344,540.0,339.0,103.0,1186.0,757.4375,946.75,1047.1875,1245.875,2105.0,1771.4375,587.854187011719,1679.5,608.0,491.0,286.0,1654.0,947.375,1314.9375,1419.1875,1642.0,2067.1875,1411.25,189.25,1601.21533203125
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7363,5880,2,-2,493.0,408.0,277.0,1418.0,707.5625,1121.0625,1259.0,1430.5625,2263.1875,1755.0625,224.16667175293,1464.6875,503.0,397.0,258.0,1400.0,702.4375,1109.4375,1229.9375,1428.0625,2166.1875,1653.625,177.125,1502.41662597656,641.0,365.0,168.0,1265.0,908.0625,1000.3125,1113.6875,1317.1875,1985.375,1673.0,1194.02087402344,2098.83325195312,625.0,509.0,299.0,1570.0,946.0,1312.0625,1417.8125,1643.125,2025.1875,1373.0,174.91667175293,1551.60412597656
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7365,5879,2,-1,448.0,385.0,245.0,1424.0,682.0625,1122.8125,1269.375,1453.5625,2223.75,1747.6875,221.125,1459.86804199219,468.0,379.0,242.0,1394.0,682.0625,1151.375,1273.4375,1459.75,2096.5625,1608.4375,169.319442749023,1478.64587402344,697.0,511.0,209.0,1321.0,1365.125,1563.75,1585.375,1688.0,1730.5,1433.25,1509.70837402344,2340.54858398438,563.0,462.0,283.0,1510.0,868.6875,1239.6875,1350.375,1568.5625,1924.9375,1287.625,166.590270996094,1496.52087402344
55,-131.14185483754505,58.09429902285258,raster_epsg_32609.bin,7367,5879,2,0,413.0,402.0,252.0,1417.0,652.8125,1109.375,1259.4375,1438.0,2187.8125,1768.0,226.625,1475.00695800781,367.0,367.0,213.0,1500.0,647.4375,1168.8125,1319.1875,1462.375,2015.0625,1562.125,172.597229003906,1488.89587402344,1594.0,1335.0,1038.0,1887.0,1711.1875,1910.5,1921.625,1998.1875,1545.375,1240.0,1650.875,2499.07641601562,482.0,404.0,206.0,1504.0,807.0,1206.0625,1323.3125,1522.8125,1859.5625,1230.875,166.618057250977,1486.60412597656
